unq:!name@System.system_id,unq:name@Station.station_id,unq:name@Ship.ship_id,modified
'NADUNINDA','Robson Mines','Hauler','2015-03-04 19:50:35'
'NADUNINDA','Robson Mines','Sidewinder','2015-03-04 19:50:35'
'NADUNINDA','Robson Mines','Type 7','2015-03-04 19:50:35'
'NETO','Ising Vision','Adder','2015-03-04 19:50:35'
'NETO','Ising Vision','Anaconda','2015-03-04 19:50:35'
'NETO','Ising Vision','Asp','2015-03-04 19:50:35'
'NETO','Ising Vision','Cobra','2015-03-04 19:50:35'
'NETO','Ising Vision','Dropship','2015-03-04 19:50:35'
'NETO','Ising Vision','Eagle','2015-03-04 19:50:35'
'NETO','Ising Vision','Hauler','2015-03-04 19:50:35'
'NETO','Ising Vision','Orca','2015-03-04 19:50:35'
'NETO','Ising Vision','Python','2015-03-04 19:50:35'
'NETO','Ising Vision','Sidewinder','2015-03-04 19:50:35'
'NETO','Ising Vision','Type 9','2015-03-04 19:50:35'
'NETO','Ising Vision','Viper','2015-03-04 19:50:35'
'NLTT 41463','Amnuel City','Adder','2015-03-04 19:50:35'
'NLTT 41463','Amnuel City','Cobra','2015-03-04 19:50:35'
'NLTT 41463','Amnuel City','Eagle','2015-03-04 19:50:35'
'NLTT 41463','Amnuel City','Hauler','2015-03-04 19:50:35'
'NLTT 41463','Amnuel City','Sidewinder','2015-03-04 19:50:35'
'NLTT 41463','Amnuel City','Type 6','2015-03-04 19:50:35'
'NLTT 41463','Amnuel City','Type 7','2015-03-04 19:50:35'
'NLTT 41463','Amnuel City','Type 9','2015-03-04 19:50:35'
'NLTT 41463','Amnuel City','Viper','2015-03-04 19:50:35'
'NLTT 41463','Gaultier de Varennes Dock','Asp','2015-03-07 19:56:06'
'NLTT 41463','Gaultier de Varennes Dock','Eagle','2015-03-07 19:56:06'
'NLTT 41463','Gaultier de Varennes Dock','Hauler','2015-03-07 19:56:05'
'NLTT 41463','Gaultier de Varennes Dock','Sidewinder','2015-03-07 19:55:30'
'NLTT 41463','Gaultier de Varennes Dock','Type 6','2015-03-07 19:56:06'
'NLTT 41463','Gaultier de Varennes Dock','Type 7','2015-03-07 19:56:06'
'NLTT 41463','Manning City','Asp','2015-03-11 18:52:17'
'NLTT 41463','Manning City','Dropship','2015-03-11 18:52:30'
'NLTT 41463','Manning City','Eagle','2015-03-11 18:51:49'
'NLTT 41463','Manning City','Hauler','2015-03-11 18:51:29'
'NLTT 41463','Manning City','Sidewinder','2015-03-11 18:51:49'
'NLTT 41463','Manning City','Type 6','2015-03-11 18:52:17'
'NLTT 41463','Manning City','Type 7','2015-03-11 18:51:49'
'NLTT 41463','Manning City','Type 9','2015-03-11 18:52:17'
'NUNGAMICI','Thiele Port','Asp','2015-03-03 01:00:00'
'NUNGAMICI','Thiele Port','Eagle','2015-03-03 01:00:00'
'NUNGAMICI','Thiele Port','Hauler','2015-03-03 01:00:00'
'NUNGAMICI','Thiele Port','Sidewinder','2015-03-03 01:00:00'
'NUNGAMICI','Thiele Port','Type 7','2015-03-03 01:00:00'
'OBAMBIVAS','Clebsch Terminal','Asp','2015-03-04 19:50:35'
'OBAMBIVAS','Clebsch Terminal','Orca','2015-03-04 19:50:35'
'OBAMBIVAS','Clebsch Terminal','Sidewinder','2015-03-04 19:50:35'
'OBAMBIVAS','Galouye Terminal','Orca','2015-03-04 19:50:35'
'OBAMBIVAS','Galouye Terminal','Sidewinder','2015-03-04 19:50:35'
'OBAMBIVAS','Kennan Orbital','Cobra','2015-03-04 19:50:35'
'OBAMBIVAS','Kennan Orbital','Type 6','2015-03-04 19:50:35'
'OBAMBIVAS','Kennan Orbital','Type 7','2015-03-04 19:50:35'
'ONGKAMPAN','Fawcett Gateway','Adder','2015-03-04 19:50:35'
'ONGKAMPAN','Fawcett Gateway','Anaconda','2015-03-04 19:50:35'
'ONGKAMPAN','Fawcett Gateway','Cobra','2015-03-04 19:50:35'
'ONGKAMPAN','Fawcett Gateway','Eagle','2015-03-04 19:50:35'
'ONGKAMPAN','Fawcett Gateway','Hauler','2015-03-04 19:50:35'
'ONGKAMPAN','Fawcett Gateway','Sidewinder','2015-03-04 19:50:35'
'ONGKAMPAN','Fawcett Gateway','Type 6','2015-03-04 19:50:35'
'ONGKAMPAN','Fawcett Gateway','Viper','2015-03-04 19:50:35'
'ONGKAMPAN','Patterson Station','Asp','2015-03-04 19:50:35'
'ONGKAMPAN','Patterson Station','Eagle','2015-03-04 19:50:35'
'ONGKAMPAN','Patterson Station','Hauler','2015-03-04 19:50:35'
'ONGKAMPAN','Patterson Station','Sidewinder','2015-03-04 19:50:35'
'ONGKAMPAN','Patterson Station','Type 7','2015-03-04 19:50:35'
'ONGKAMPAN','Rawat Hub','Adder','2015-03-04 19:50:35'
'ONGKAMPAN','Rawat Hub','Anaconda','2015-03-04 19:50:35'
'ONGKAMPAN','Rawat Hub','Cobra','2015-03-04 19:50:35'
'ONGKAMPAN','Rawat Hub','Eagle','2015-03-04 19:50:35'
'ONGKAMPAN','Rawat Hub','Hauler','2015-03-04 19:50:35'
'ONGKAMPAN','Rawat Hub','Sidewinder','2015-03-04 19:50:35'
'ONGKAMPAN','Rawat Hub','Type 6','2015-03-04 19:50:35'
'ONGKAMPAN','Rawat Hub','Viper','2015-03-04 19:50:35'
'PAESIA','Ramon City','Cobra','2015-03-04 19:50:35'
'PAESIA','Ramon City','Hauler','2015-03-04 19:50:35'
'PAESIA','Ramon City','Sidewinder','2015-03-04 19:50:35'
'PAESIA','Ramon City','Type 6','2015-03-04 19:50:35'
'PAESIA','Ramon City','Type 9','2015-03-04 19:50:35'
'PAESIA','Ramon City','Viper','2015-03-04 19:50:35'
'PERADJARIU','Vries Port','Adder','2015-03-04 19:50:35'
'PERADJARIU','Vries Port','Anaconda','2015-03-04 19:50:35'
'PERADJARIU','Vries Port','Cobra','2015-03-04 19:50:35'
'PERADJARIU','Vries Port','Eagle','2015-03-04 19:50:35'
'PERADJARIU','Vries Port','Hauler','2015-03-04 19:50:35'
'PERADJARIU','Vries Port','Python','2015-03-04 19:50:35'
'PERADJARIU','Vries Port','Sidewinder','2015-03-04 19:50:35'
'PERADJARIU','Vries Port','Type 6','2015-03-04 19:50:35'
'PERADJARIU','Vries Port','Type 9','2015-03-04 19:50:35'
'PERADJARIU','Vries Port','Viper','2015-03-04 19:50:35'
'RHO GEMINORUM','Crick Enterprise','Asp','2015-03-04 19:50:35'
'RHO GEMINORUM','Crick Enterprise','Dropship','2015-03-04 19:50:35'
'RHO GEMINORUM','Crick Enterprise','Eagle','2015-03-04 19:50:35'
'RHO GEMINORUM','Crick Enterprise','Hauler','2015-03-04 19:50:35'
'RHO GEMINORUM','Crick Enterprise','Sidewinder','2015-03-04 19:50:35'
'RHO GEMINORUM','Crick Enterprise','Type 6','2015-03-04 19:50:35'
'RHO GEMINORUM','Crick Enterprise','Type 7','2015-03-04 19:50:35'
'RHO GEMINORUM','Crick Enterprise','Type 9','2015-03-04 19:50:35'
'RHO GEMINORUM','Khan City','Eagle','2015-03-04 19:50:35'
'RHO GEMINORUM','Khan City','Hauler','2015-03-04 19:50:35'
'RHO GEMINORUM','Khan City','Sidewinder','2015-03-04 19:50:35'
'RHO GEMINORUM','Khan City','Type 6','2015-03-04 19:50:35'
'RHO GEMINORUM','Khan City','Type 7','2015-03-04 19:50:35'
'RHO GEMINORUM','Macquorn Rankine Gateway','Eagle','2015-03-04 19:50:35'
'RHO GEMINORUM','Macquorn Rankine Gateway','Hauler','2015-03-04 19:50:35'
'RHO GEMINORUM','Macquorn Rankine Gateway','Sidewinder','2015-03-04 19:50:35'
'RHO GEMINORUM','Macquorn Rankine Gateway','Type 6','2015-03-04 19:50:35'
'RHO GEMINORUM','Macquorn Rankine Gateway','Type 7','2015-03-04 19:50:35'
'RHO GEMINORUM','Whitworth Station','Cobra','2015-03-04 19:50:35'
'RHO GEMINORUM','Whitworth Station','Eagle','2015-03-04 19:50:35'
'RHO GEMINORUM','Whitworth Station','Hauler','2015-03-04 19:50:35'
'RHO GEMINORUM','Whitworth Station','Type 7','2015-03-04 19:50:35'
'RHO GEMINORUM','Whitworth Station','Type 9','2015-03-04 19:50:35'
'ROSMERTA','Kahn Orbital','Adder','2015-03-12 12:31:31'
'ROSMERTA','Kahn Orbital','Anaconda','2015-03-12 12:31:31'
'ROSMERTA','Kahn Orbital','Asp','2015-03-12 12:31:32'
'ROSMERTA','Kahn Orbital','Cobra','2015-03-12 12:31:32'
'ROSMERTA','Kahn Orbital','Eagle','2015-03-12 12:31:32'
'ROSMERTA','Kahn Orbital','Hauler','2015-03-12 12:31:32'
'ROSMERTA','Kahn Orbital','Sidewinder','2015-03-12 12:31:32'
'ROSMERTA','Kahn Orbital','Type 6','2015-03-12 12:31:32'
'ROSMERTA','Kahn Orbital','Type 9','2015-03-12 12:31:33'
'ROSMERTA','Kahn Orbital','Viper','2015-03-12 12:31:31'
'ROSS 1069','Viehbock City','Adder','2015-03-04 19:50:35'
'ROSS 1069','Viehbock City','Asp','2015-03-04 19:50:35'
'ROSS 1069','Viehbock City','Dropship','2015-03-04 19:50:35'
'ROSS 1069','Viehbock City','Eagle','2015-03-04 19:50:35'
'ROSS 1069','Viehbock City','Hauler','2015-03-04 19:50:35'
'ROSS 1069','Viehbock City','Sidewinder','2015-03-04 19:50:35'
'ROSS 1069','Viehbock City','Type 6','2015-03-04 19:50:35'
'ROSS 1069','Viehbock City','Type 7','2015-03-04 19:50:35'
'ROSS 1069','Viehbock City','Type 9','2015-03-04 19:50:35'
'ROSS 1069','Viehbock City','Viper','2015-03-04 19:50:35'
'SHINRARTA DEZHRA','Jameson Memorial','Adder','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Anaconda','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Asp','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Cobra','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Dropship','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Eagle','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Fer-de-Lance','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Hauler','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Orca','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Python','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Sidewinder','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Type 6','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Type 7','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Type 9','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Viper','2015-03-13 04:02:05'
'SHINRARTA DEZHRA','Jameson Memorial','Vulture','2015-03-13 04:02:05'
'SKEGGIKO O','Kuo Terminal','Asp','2015-03-04 19:50:35'
'SKEGGIKO O','Kuo Terminal','Cobra','2015-03-04 19:50:35'
'SKEGGIKO O','Kuo Terminal','Dropship','2015-03-04 19:50:35'
'SKEGGIKO O','Kuo Terminal','Eagle','2015-03-04 19:50:35'
'SKEGGIKO O','Kuo Terminal','Hauler','2015-03-04 19:50:35'
'SKEGGIKO O','Kuo Terminal','Sidewinder','2015-03-04 19:50:35'
'SKEGGIKO O','Kuo Terminal','Type 7','2015-03-04 19:50:35'
'SKEGGIKO O','Kuo Terminal','Viper','2015-03-04 19:50:35'
'SOCH','Whitcomb Ring','Adder','2015-03-04 19:50:35'
'SOCH','Whitcomb Ring','Clipper','2015-03-04 19:50:35'
'SOCH','Whitcomb Ring','Cobra','2015-03-04 19:50:35'
'SOCH','Whitcomb Ring','Eagle','2015-03-04 19:50:35'
'SOCH','Whitcomb Ring','Hauler','2015-03-04 19:50:35'
'SOCH','Whitcomb Ring','Orca','2015-03-04 19:50:35'
'SOCH','Whitcomb Ring','Python','2015-03-04 19:50:35'
'SOCH','Whitcomb Ring','Sidewinder','2015-03-04 19:50:35'
'SOCH','Whitcomb Ring','Type 6','2015-03-04 19:50:35'
'SOCH','Whitcomb Ring','Type 7','2015-03-04 19:50:35'
'SOCH','Whitcomb Ring','Type 9','2015-03-04 19:50:35'
'SOCH','Whitcomb Ring','Viper','2015-03-04 19:50:35'
'SOL','Columbus','Adder','2015-03-04 19:50:35'
'SOL','Columbus','Hauler','2015-03-04 19:50:35'
'SOL','Columbus','Sidewinder','2015-03-04 19:50:35'
'SOL','Columbus','Type 6','2015-03-04 19:50:35'
'SOL','Columbus','Type 9','2015-03-04 19:50:35'
'SOL','Columbus','Viper','2015-03-04 19:50:35'
'SOL','Daedalus','Eagle','2015-03-04 19:50:35'
'SOL','Daedalus','Hauler','2015-03-04 19:50:35'
'SOL','Daedalus','Sidewinder','2015-03-04 19:50:35'
'SOL','Daedalus','Type 7','2015-03-04 19:50:35'
'SOL','Daedalus','Type 9','2015-03-04 19:50:35'
'SOL','Galileo','Eagle','2015-03-04 19:50:35'
'SOL','Galileo','Hauler','2015-03-04 19:50:35'
'SOL','Galileo','Sidewinder','2015-03-04 19:50:35'
'SOL','Galileo','Type 7','2015-03-04 19:50:35'
'SOL','Galileo','Type 9','2015-03-04 19:50:35'
'SOL','Li Qing Jao','Cobra','2015-03-04 19:50:35'
'SOL','Li Qing Jao','Type 6','2015-03-04 19:50:35'
'SOL','Li Qing Jao','Viper','2015-03-04 19:50:35'
'SOL','M.Gorbachev','Cobra','2015-03-04 19:50:35'
'SOL','M.Gorbachev','Type 6','2015-03-04 19:50:35'
'SOL','M.Gorbachev','Viper','2015-03-04 19:50:35'
'SOL','Mars High','Cobra','2015-03-04 19:50:35'
'SOL','Mars High','Type 6','2015-03-04 19:50:35'
'SOL','Mars High','Viper','2015-03-04 19:50:35'
'SOL','Titan City','Cobra','2015-03-04 19:50:35'
'SOL','Titan City','Eagle','2015-03-04 19:50:35'
'SOL','Titan City','Sidewinder','2015-03-04 19:50:35'
'SOL','Titan City','Type 6','2015-03-04 19:50:35'
'SOL','Titan City','Viper','2015-03-04 19:50:35'
'SOLATI','Ising Refinery','Adder','2015-03-04 19:50:35'
'SOLATI','Ising Refinery','Cobra','2015-03-04 19:50:35'
'SOLATI','Ising Refinery','Eagle','2015-03-04 19:50:35'
'SOLATI','Ising Refinery','Sidewinder','2015-03-04 19:50:35'
'SOLATI','Ising Refinery','Type 6','2015-03-04 19:50:35'
'SOLATI','Solati Reach','Eagle','2015-03-04 19:50:35'
'SOLATI','Solati Reach','Hauler','2015-03-04 19:50:35'
'SOLATI','Solati Reach','Sidewinder','2015-03-04 19:50:35'
'TAU-1 HYDRAE','Priestley Port','Adder','2015-03-04 19:50:35'
'TAU-1 HYDRAE','Priestley Port','Asp','2015-03-04 19:50:35'
'TAU-1 HYDRAE','Priestley Port','Dropship','2015-03-04 19:50:35'
'TAU-1 HYDRAE','Priestley Port','Eagle','2015-03-04 19:50:35'
'TAU-1 HYDRAE','Priestley Port','Hauler','2015-03-04 19:50:35'
'TAU-1 HYDRAE','Priestley Port','Sidewinder','2015-03-04 19:50:35'
'TAU-1 HYDRAE','Priestley Port','Type 6','2015-03-04 19:50:35'
'TAU-1 HYDRAE','Priestley Port','Type 7','2015-03-04 19:50:35'
'TAU-1 HYDRAE','Priestley Port','Type 9','2015-03-04 19:50:35'
'TAUERNI','Rushworth Port','Adder','2015-03-04 19:50:35'
'TAUERNI','Rushworth Port','Eagle','2015-03-04 19:50:35'
'TAUERNI','Rushworth Port','Hauler','2015-03-04 19:50:35'
'TAUERNI','Rushworth Port','Sidewinder','2015-03-04 19:50:35'
'TAUERNI','Rushworth Port','Type 9','2015-03-04 19:50:35'
'TAUERNI','Rushworth Port','Viper','2015-03-04 19:50:35'
'THIANSI','Worlidge Port','Cobra','2015-03-04 19:50:35'
'THIANSI','Worlidge Port','Dropship','2015-03-04 19:50:35'
'THIANSI','Worlidge Port','Eagle','2015-03-04 19:50:35'
'THIANSI','Worlidge Port','Hauler','2015-03-04 19:50:35'
'THIANSI','Worlidge Port','Orca','2015-03-04 19:50:35'
'THIANSI','Worlidge Port','Python','2015-03-04 19:50:35'
'THIANSI','Worlidge Port','Sidewinder','2015-03-04 19:50:35'
'THIANSI','Worlidge Port','Type 6','2015-03-04 19:50:35'
'THIANSI','Worlidge Port','Type 9','2015-03-04 19:50:35'
'THIANSI','Worlidge Port','Viper','2015-03-04 19:50:35'
'THIIN','Euler Orbital','Asp','2015-03-04 19:50:35'
'THIIN','Euler Orbital','Eagle','2015-03-04 19:50:35'
'THIIN','Euler Orbital','Hauler','2015-03-04 19:50:35'
'THIIN','Euler Orbital','Sidewinder','2015-03-04 19:50:35'
'THIIN','Euler Orbital','Type 6','2015-03-04 19:50:35'
'THIIN','Euler Orbital','Type 7','2015-03-04 19:50:35'
'TOXANDJI','Tsunenaga Orbital','Cobra','2015-03-04 19:50:35'
'TOXANDJI','Tsunenaga Orbital','Dropship','2015-03-04 19:50:35'
'TOXANDJI','Tsunenaga Orbital','Eagle','2015-03-04 19:50:35'
'TOXANDJI','Tsunenaga Orbital','Hauler','2015-03-04 19:50:35'
'TOXANDJI','Tsunenaga Orbital','Orca','2015-03-04 19:50:35'
'TOXANDJI','Tsunenaga Orbital','Python','2015-03-04 19:50:35'
'TOXANDJI','Tsunenaga Orbital','Sidewinder','2015-03-04 19:50:35'
'TOXANDJI','Tsunenaga Orbital','Type 6','2015-03-04 19:50:35'
'TOXANDJI','Tsunenaga Orbital','Type 9','2015-03-04 19:50:35'
'TOXANDJI','Tsunenaga Orbital','Viper','2015-03-04 19:50:35'
'VOLKHAB','Vernadsky Dock','Adder','2015-03-04 19:50:35'
'VOLKHAB','Vernadsky Dock','Anaconda','2015-03-04 19:50:35'
'VOLKHAB','Vernadsky Dock','Asp','2015-03-04 19:50:35'
'VOLKHAB','Vernadsky Dock','Cobra','2015-03-04 19:50:35'
'VOLKHAB','Vernadsky Dock','Dropship','2015-03-04 19:50:35'
'VOLKHAB','Vernadsky Dock','Eagle','2015-03-04 19:50:35'
'VOLKHAB','Vernadsky Dock','Hauler','2015-03-04 19:50:35'
'VOLKHAB','Vernadsky Dock','Orca','2015-03-04 19:50:35'
'VOLKHAB','Vernadsky Dock','Sidewinder','2015-03-04 19:50:35'
'VOLKHAB','Vernadsky Dock','Type 6','2015-03-04 19:50:35'
'VOLKHAB','Vernadsky Dock','Type 7','2015-03-04 19:50:35'
'VOLKHAB','Vernadsky Dock','Viper','2015-03-04 19:50:35'
'WISE 1800+0134','Underwood Dock','Adder','2015-03-04 19:50:35'
'WISE 1800+0134','Underwood Dock','Cobra','2015-03-04 19:50:35'
'WISE 1800+0134','Underwood Dock','Eagle','2015-03-04 19:50:35'
'WISE 1800+0134','Underwood Dock','Hauler','2015-03-04 19:50:35'
'WISE 1800+0134','Underwood Dock','Sidewinder','2015-03-04 19:50:35'
'WISE 1800+0134','Underwood Dock','Type 6','2015-03-04 19:50:35'
'WISE 1800+0134','Underwood Dock','Viper','2015-03-04 19:50:35'
'WOLF 562','Hopkins Port','Adder','2015-03-04 19:50:35'
'WOLF 562','Hopkins Port','Cobra','2015-03-04 19:50:35'
'WOLF 562','Hopkins Port','Dropship','2015-03-04 19:50:35'
'WOLF 562','Hopkins Port','Eagle','2015-03-04 19:50:35'
'WOLF 562','Hopkins Port','Orca','2015-03-04 19:50:35'
'WOLF 562','Hopkins Port','Python','2015-03-04 19:50:35'
'WOLF 562','Hopkins Port','Sidewinder','2015-03-04 19:50:35'
'WOLF 562','Hopkins Port','Type 7','2015-03-04 19:50:35'
'WOLF 562','Hopkins Port','Type 9','2015-03-04 19:50:35'
'WOLF 562','Hopkins Port','Viper','2015-03-04 19:50:35'
'WW PISCIS AUSTRINI','Ivins Vision','Adder','2015-03-04 19:50:35'
'WW PISCIS AUSTRINI','Ivins Vision','Cobra','2015-03-04 19:50:35'
'WW PISCIS AUSTRINI','Ivins Vision','Dropship','2015-03-04 19:50:35'
'WW PISCIS AUSTRINI','Ivins Vision','Eagle','2015-03-04 19:50:35'
'WW PISCIS AUSTRINI','Ivins Vision','Hauler','2015-03-04 19:50:35'
'WW PISCIS AUSTRINI','Ivins Vision','Orca','2015-03-04 19:50:35'
'WW PISCIS AUSTRINI','Ivins Vision','Python','2015-03-04 19:50:35'
'WW PISCIS AUSTRINI','Ivins Vision','Sidewinder','2015-03-04 19:50:35'
'WW PISCIS AUSTRINI','Ivins Vision','Type 6','2015-03-04 19:50:35'
'WW PISCIS AUSTRINI','Ivins Vision','Type 7','2015-03-04 19:50:35'
'WW PISCIS AUSTRINI','Ivins Vision','Type 9','2015-03-04 19:50:35'
'WW PISCIS AUSTRINI','Ivins Vision','Viper','2015-03-04 19:50:35'
'YAKABUGAI','Serebrov Station','Anaconda','2015-03-04 19:50:35'
'YAKABUGAI','Serebrov Station','Asp','2015-03-04 19:50:35'
'YAKABUGAI','Serebrov Station','Dropship','2015-03-04 19:50:35'
'YAKABUGAI','Serebrov Station','Eagle','2015-03-04 19:50:35'
'YAKABUGAI','Serebrov Station','Hauler','2015-03-04 19:50:35'
'YAKABUGAI','Serebrov Station','Sidewinder','2015-03-04 19:50:35'
'YAKABUGAI','Serebrov Station','Type 9','2015-03-04 19:50:35'
'ZAONCE','Ridley Scott','Anaconda','2015-03-04 19:50:35'
'ZAONCE','Ridley Scott','Asp','2015-03-04 19:50:35'
'ZAONCE','Ridley Scott','Dropship','2015-03-04 19:50:35'
'ZAONCE','Ridley Scott','Eagle','2015-03-04 19:50:35'
'ZAONCE','Ridley Scott','Hauler','2015-03-04 19:50:35'
'ZAONCE','Ridley Scott','Sidewinder','2015-03-04 19:50:35'
'ZAONCE','Ridley Scott','Type 6','2015-03-04 19:50:35'
'ZAONCE','Ridley Scott','Type 7','2015-03-04 19:50:35'
'ZEESSZE','Nicollier Hanger','Sidewinder','2015-03-04 19:50:35'
'ZEESSZE','Nicollier Hanger','Type 9','2015-03-04 19:50:35'
